Filename,AI,Source
Paper__Paper-MojangAPI__src__main__java__com__destroystokyo__paper__brigadier__BukkitBrigadierCommand.j_0.java,False,https://github.com/PaperMC/Paper
Paper__Paper-MojangAPI__src__main__java__com__destroystokyo__paper__brigadier__BukkitBrigadierCommandSource.j_1.java,False,https://github.com/PaperMC/Paper
Paper__Paper-MojangAPI__src__main__java__com__destroystokyo__paper__event__brigadier__AsyncPlayerSendCommandsEvent.j_2.java,False,https://github.com/PaperMC/Paper
Paper__Paper-MojangAPI__src__main__java__com__destroystokyo__paper__event__brigadier__AsyncPlayerSendSuggestionsEvent.j_3.java,False,https://github.com/PaperMC/Paper
Paper__Paper-MojangAPI__src__main__java__com__destroystokyo__paper__event__brigadier__CommandRegisteredEvent.j_4.java,False,https://github.com/PaperMC/Paper
Paper__Paper-MojangAPI__src__main__java__io__papermc__paper__brigadier__PaperBrigadier.j_5.java,False,https://github.com/PaperMC/Paper
Paper__Paper-MojangAPI__src__main__java__io__papermc__paper__brigadier__PaperBrigadierProvider.j_6.java,False,https://github.com/PaperMC/Paper
Paper__test-plugin__src__main__java__io__papermc__paper__testplugin__TestPlugin.j_7.java,False,https://github.com/PaperMC/Paper
ghidra__Ghidra__Debug__AnnotationValidator__src__main__java__ghidra__util__database__annotproc__AbstractDBAnnotationValidator.j_8.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__AnnotationValidator__src__main__java__ghidra__util__database__annotproc__AccessSpec.j_9.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__AnnotationValidator__src__main__java__ghidra__util__database__annotproc__DBAnnotatedColumnValidator.j_10.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__AnnotationValidator__src__main__java__ghidra__util__database__annotproc__DBAnnotatedFieldValidator.j_11.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__AnnotationValidator__src__main__java__ghidra__util__database__annotproc__DBAnnotatedObjectProcessor.j_12.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__AnnotationValidator__src__main__java__ghidra__util__database__annotproc__DBAnnotatedObjectValidator.j_13.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__AnnotationValidator__src__main__java__ghidra__util__database__annotproc__ValidationContext.j_14.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__garbage__DefaultTraceRecorderPre666Onto741.j_15.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__garbage__DefaultTraceRecorderPre666_740.j_16.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__garbage__DefaultTraceRecorderSaved.j_17.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__ghidra_scripts__AddMapping.j_18.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__ghidra_scripts__PopulateDemoTrace.j_19.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__src__main__java__ghidra__app__plugin__core__debug__AbstractDebuggerPlugin.j_20.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__src__main__java__ghidra__app__plugin__core__debug__DebuggerCoordinates.j_21.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__src__main__java__ghidra__app__plugin__core__debug__DebuggerPluginPackage.j_22.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__src__main__java__ghidra__app__plugin__core__debug__event__ModelActivatedPluginEvent.j_23.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__src__main__java__ghidra__app__plugin__core__debug__event__ModelObjectFocusedPluginEvent.j_24.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__src__main__java__ghidra__app__plugin__core__debug__event__TraceActivatedPluginEvent.j_25.java,False,https://github.com/NationalSecurityAgency/ghidra
ghidra__Ghidra__Debug__Debugger__src__main__java__ghidra__app__plugin__core__debug__event__TraceClosedPluginEvent.j_26.java,False,https://github.com/NationalSecurityAgency/ghidra
